knn_def_exp1,teste,0.4,0.0,0.0,0.4,0.6,0.6,0.4,0.6,0.6,0.0,0.2,0.6,0.2,0.4,0.0,0.4,0.0,0.0,0.4,1.0,0.4,0.6,0.0,0.6,0.2,1.0,0.0,0.6,0.2,0.2,0.0,0.6,0.0,1.0,0.0,0.4,0.8,0.4,0.2,0.6,0.0,0.2,0.2,0.2,1.0,0.6,0.4,0.2,0.0,0.8,0.6,0.2,0.6,0.4,0.2,0.4,0.0,0.0,0.0,0.6,0.0,0.6,0.0,0.4,0.6,0.0,0.8,0.4,0.2,1.0,0.0,0.2,1.0,0.6,0.2,0.2,0.0,0.8,0.8,0.2,0.0,0.2,0.2,0.2,0.8,0.6,1.0,0.0,0.2,0.4,0.2,1.0,0.6,0.2,0.4,0.0,0.2,0.6,0.0,0.2,0.0,0.0,0.4,0.2,0.4,0.0,0.0,0.0,0.2,0.4,0.4,0.0,0.6,0.4,1.0,0.0,0.0,0.0,1.0,0.6,0.4,0.4,0.4,0.6,0.2,0.8,0.4,0.8,0.0,0.4,0.0,0.6,0.2,1.0,0.0,0.0,0.4,0.6,0.8,0.2,0.6,0.6,0.8,0.6,0.0,0.0,0.0,0.0
knn_otz_exp1,teste,0.726442266761,0.0,0.0804766736242789,0.5598163593704103,0.5099816873431112,0.4826995546894552,0.1868488330960506,0.7741221706314794,0.4142621637627444,0.0,0.2393556167423773,0.6510553298125233,0.3483480090208888,0.5588342274603884,0.1573387798032959,0.1631629143218962,0.2376837277859523,0.0813954118892187,0.2829891581309291,0.9240514386621174,0.5211956751885454,0.6069153662707101,0.0882282428267764,0.4084857452822908,0.161185137619948,0.929002956013086,0.1570514621009431,0.5775955988701736,0.0797416120727315,0.1575046115626864,0.0784437201183325,0.5773223866405489,0.2357072309826881,1.0,0.0751374071713233,0.6569304677712745,0.9173162769529408,0.5941240998379848,0.0951476262910597,0.6856890787229593,0.0773152179782987,0.1603314770256881,0.0969290112442013,0.0894114707966474,0.7797150075528773,0.3900469847736715,0.4771527788175358,0.3247001950149434,0.2248717908360645,0.6759493640305027,0.4318458261121568,0.4052880684791993,0.5192782301879654,0.4256597897439996,0.1642341275582127,0.6561800061697776,0.222924478497843,0.080906529997687,0.0,0.5805205395167524,0.0665180112395815,0.1829681852090585,0.0892448818291259,0.8326753210020558,0.4867152887826114,0.1579380656588311,0.6980122033640123,0.5568760450805135,0.238712744703755,0.7823848560654018,0.161610972630129,0.1747999041045818,0.8512093669787175,0.4213318784390729,0.0880347825272644,0.1788254606171538,0.0716016019150964,0.8342549652962782,0.7553853193588597,0.1518748215141682,0.0694469269224591,0.3291563571184674,0.319313659547747,0.0,0.7494306532497412,0.6814108975395222,0.9276825675071844,0.0,0.3789995539606209,0.3646933889222494,0.4134296947563435,1.0,0.7589938026634451,0.0815665785681869,0.5771972983682736,0.3212191246398272,0.4223487784005921,0.6791454871314208,0.0739819132516301,0.0892083939765141,0.0,0.1515831341884787,0.3447767408790596,0.0868304173652999,0.3186981624561824,0.160912718219606,0.1516500464482816,0.0,0.3924158067226831,0.3813884887010381,0.4644337966396654,0.0,0.5137048498372785,0.2531160894826222,0.84380266394833,0.0,0.1588940050083264,0.0773113125892257,0.9317646587973878,0.7493919300864041,0.5086466217814378,0.3390191774651379,0.1598939429821292,0.7441974185481692,0.0852155062363313,0.9195801859801752,0.4106485435348281,0.3018320657311359,0.0,0.3201680810870141,0.3406091289542579,0.9047869784368116,0.2474730920795984,0.8366756893178733,0.0,0.0,0.6336889687673911,0.2425697765336963,0.9287082693624564,0.097582515565513,0.7454010608451005,0.4272960234709735,0.6765830152089714,0.566111212479489,0.1599717487131365,0.1645851815561861,0.0,0.2365513918499005
knn_def_exp2,teste,0.6,0.0,0.0,0.4,0.4,0.4,0.2,0.8,0.6,0.0,0.2,0.6,0.2,0.4,0.0,0.4,0.0,0.0,0.4,1.0,0.2,0.6,0.2,0.2,0.2,1.0,0.0,0.4,0.2,0.4,0.0,0.6,0.0,1.0,0.0,0.4,0.8,0.4,0.2,1.0,0.2,0.0,0.2,0.2,1.0,0.6,0.4,0.4,0.0,0.8,0.6,0.2,0.8,0.4,0.0,0.4,0.0,0.2,0.0,0.4,0.0,0.2,0.0,0.6,0.6,0.2,0.8,0.2,0.2,1.0,0.0,0.2,0.8,1.0,0.2,0.2,0.0,0.8,0.6,0.2,0.0,0.2,0.2,0.4,0.6,0.6,1.0,0.0,0.2,0.6,0.0,1.0,0.8,0.0,0.2,0.0,0.2,0.6,0.0,0.2,0.0,0.0,0.4,0.0,0.2,0.0,0.2,0.0,0.4,0.4,0.2,0.0,0.8,0.4,1.0,0.0,0.2,0.0,1.0,0.6,0.4,0.4,0.4,0.8,0.2,0.8,0.4,0.8,0.0,0.2,0.2,0.8,0.2,0.8,0.0,0.0,0.2,0.8,1.0,0.2,0.6,0.4,0.8,0.6,0.0,0.2,0.0,0.0
knn_otz_exp2,teste,0.5152277400041301,0.0902560398846721,0.0994421869305476,0.619065168270343,0.331018926737722,0.6154789735380581,0.1531545136168674,0.7284608185184072,0.3741451762868086,0.0491436229696655,0.1669441656468276,0.67901679354563,0.2199770240336364,0.4668548896613127,0.0948006684550319,0.2296897393560689,0.0,0.2444900292348291,0.2381532441097524,0.8419520436413533,0.4496162593032649,0.3409205479972189,0.160537946627523,0.3707317675583341,0.1698215109460696,0.8613633670488088,0.0931322485677827,0.4700466095761323,0.0610452689344752,0.2722635095334209,0.134007731986388,0.3467512614812527,0.0998114372573586,0.8658265643707611,0.0955538005917333,0.6381510613204644,0.6998558687188136,0.572912868741026,0.1137391830130312,0.6103997835814805,0.1727583910703221,0.2946239629445332,0.1135552151594977,0.1676902947383617,0.6650958705211452,0.3116792016717197,0.4553215463441781,0.2637673050571068,0.3939681058030499,0.7392170056255469,0.5828583883366037,0.308864601214183,0.44942237146099,0.5170761194210293,0.1006726923632569,0.4755172647354829,0.2216746819860749,0.054973047332611,0.0495208680823029,0.5701030262178898,0.1318032218995793,0.1649932396379882,0.0918583081076133,0.5765671070208483,0.4766474515374377,0.2072474364643495,0.6503970902286915,0.3200416617114512,0.2661437325013195,0.7156045196011711,0.0950385881374171,0.1193566875759392,0.7168317059103192,0.597826715455677,0.0689870769231932,0.1195892551421542,0.0485980293266721,0.7928778950497951,0.5269325983585188,0.1421830305172091,0.1041097030587645,0.2070431209830524,0.2609479105514683,0.0,0.7770333452291273,0.7347431656697073,0.8147789269132485,0.0,0.4052094296340817,0.543110044170964,0.4490481645633123,0.8643700625173527,0.6461086592244427,0.0555299960322012,0.3989359667765199,0.1387011358870736,0.4586548924260148,0.5339389926895186,0.1007169422083768,0.0616773311686315,0.0990082748720284,0.2855928335178742,0.4738672100371731,0.1503336252374986,0.4133293150378437,0.0945214871532311,0.2000019845331694,0.0949602075789691,0.3623342624782264,0.4915206389295737,0.3505253433712879,0.0976571311292735,0.5428811961478932,0.3195486517142719,0.716415310324443,0.0484602474030079,0.2584710092138306,0.1493211552441552,0.7747054112976114,0.6289066134732261,0.3184108099452929,0.2206947301780607,0.1801973946955924,0.6303152655725125,0.0558295482850548,0.7507913405359662,0.4688263410879981,0.3174636557408208,0.0451776141978369,0.2920671318745864,0.4471322779041434,0.6935591289853424,0.4104671740507445,0.6034703898865738,0.0396988509856019,0.0469456798300258,0.5163871614308859,0.2781030850075171,0.8202998008397004,0.1097082157887741,0.278762788698712,0.519993155769097,0.579179713643344,0.4926589094322892,0.2438905133443989,0.1122418641948573,0.1465316508878882,0.1979098502417618
rf_def_exp1,teste,0.61,0.02,0.31,0.51,0.35,0.36,0.06,0.83,0.15,0.07,0.34,0.58,0.31,0.37,0.22,0.2,0.36,0.18,0.32,0.85,0.17,0.55,0.07,0.34,0.15,0.85,0.22,0.49,0.07,0.44,0.05,0.54,0.34,0.96,0.04,0.51,0.61,0.48,0.05,0.86,0.06,0.26,0.16,0.21,0.71,0.25,0.55,0.45,0.27,0.52,0.34,0.23,0.44,0.37,0.24,0.72,0.18,0.01,0.08,0.53,0.02,0.07,0.15,0.78,0.32,0.38,0.76,0.79,0.27,0.72,0.2,0.33,0.8,0.43,0.41,0.08,0.07,0.83,0.39,0.33,0.05,0.22,0.13,0.13,0.68,0.65,0.91,0.03,0.18,0.57,0.42,0.86,0.85,0.05,0.45,0.36,0.58,0.44,0.11,0.15,0.13,0.28,0.37,0.11,0.36,0.54,0.08,0.05,0.16,0.47,0.12,0.06,0.52,0.23,0.74,0.13,0.49,0.11,0.89,0.53,0.63,0.3,0.08,0.63,0.07,0.91,0.25,0.57,0.05,0.43,0.27,0.79,0.2,0.76,0.01,0.04,0.24,0.2,0.94,0.12,0.74,0.47,0.54,0.29,0.36,0.1,0.03,0.31
rf_otz_exp1,teste,0.5584445646945648,0.0220508658008658,0.4027567340067339,0.5833934583934584,0.2681031090121998,0.3757906445406444,0.1001956797411342,0.754359066859067,0.2548400673400672,0.0512626262626262,0.3859547859547858,0.6901996151996154,0.2893603240194149,0.332638888888889,0.1848304473304473,0.1128126503126503,0.4426948051948052,0.3252738423192969,0.3040313852813852,0.9273448773448772,0.2003427128427128,0.6143521251475798,0.0787673816082906,0.3184403559403561,0.1875180375180375,0.8632124819624818,0.2027988215488215,0.4597372534872536,0.0758567821067821,0.3552251410205956,0.0801647426647426,0.5544282106782107,0.2476072959027504,0.9591450216450216,0.0847312409812409,0.5738425925925926,0.6651515151515152,0.5249188311688312,0.0875901875901876,0.8100228475228475,0.1130862193362193,0.2643007455507456,0.0923611111111111,0.1029040404040404,0.6629329004329004,0.2963949560540468,0.56487493987494,0.3616792929292929,0.3365800865800866,0.5951960076960077,0.2526785714285714,0.2667658730158729,0.3944228540819449,0.4049843674843673,0.2998166185666187,0.7407858345358347,0.1961219336219336,0.0224747474747474,0.016540404040404,0.5331499518999521,0.0733225108225108,0.1134740259740259,0.0333784271284271,0.8034241221741223,0.3720874874283965,0.3863395863395863,0.6798761423761426,0.7601671476671475,0.342207792207792,0.6496843434343433,0.2195165945165945,0.3169011544011543,0.7631222943722944,0.4487974987974987,0.378617068957978,0.1402537277537277,0.1116432178932179,0.7471525318116228,0.301569264069264,0.3217803030303029,0.0931367243867243,0.2785323472823472,0.1891925204425204,0.1594967532467532,0.6783279220779219,0.6603234728234728,0.845890452140452,0.0180645743145743,0.1706980519480519,0.5455922865013775,0.4482202982202982,0.9076632122086664,0.8150222462722463,0.0718434343434343,0.4518578643578644,0.3185425685425685,0.5314935064935065,0.4285287944378853,0.0592171717171717,0.1686447811447811,0.0865710678210678,0.2646584896584896,0.3185291770519042,0.1415917836372382,0.3679077025667935,0.4542718855218854,0.1392586580086579,0.0527777777777777,0.2002224627224627,0.4386604136604137,0.122862554112554,0.0904220779220779,0.5475313196904107,0.1949555074555074,0.7010035419126326,0.1311721107175653,0.4981240981240982,0.1607804232804232,0.8880741943241943,0.4486742424242423,0.7537698412698414,0.3211309523809523,0.0420965608465608,0.5682966023875116,0.0650974025974026,0.8819895382395383,0.3001412938912938,0.4693181818181819,0.0456439393939393,0.4999969937469938,0.362073112073112,0.7867153679653678,0.2111020923520923,0.7202741702741702,0.0025252525252525,0.0517045454545454,0.2221681096681096,0.1691077441077441,0.8963864838864838,0.1656295093795094,0.8000390812890812,0.4991251803751803,0.6416639337093882,0.400748556998557,0.4533850408850409,0.1407467532467532,0.0676767676767676,0.325511063011063
rf_def_exp2,teste,0.4,0.04,0.14,0.45,0.24,0.29,0.2,0.53,0.33,0.05,0.08,0.51,0.32,0.34,0.2,0.37,0.08,0.28,0.44,0.78,0.3,0.55,0.42,0.33,0.13,0.73,0.08,0.51,0.09,0.54,0.22,0.47,0.31,0.86,0.29,0.49,0.66,0.41,0.18,0.8,0.08,0.39,0.29,0.2,0.34,0.27,0.43,0.59,0.2,0.65,0.53,0.23,0.46,0.41,0.29,0.59,0.34,0.07,0.05,0.52,0.16,0.16,0.03,0.53,0.42,0.18,0.58,0.5,0.3,0.65,0.25,0.33,0.8,0.44,0.35,0.08,0.08,0.74,0.26,0.12,0.1,0.26,0.04,0.09,0.54,0.53,0.88,0.11,0.16,0.46,0.33,0.89,0.78,0.07,0.48,0.15,0.38,0.42,0.19,0.19,0.17,0.23,0.38,0.17,0.38,0.31,0.21,0.1,0.28,0.45,0.13,0.16,0.5,0.23,0.66,0.15,0.34,0.29,0.84,0.54,0.52,0.32,0.36,0.55,0.09,0.9,0.39,0.6,0.06,0.31,0.37,0.63,0.31,0.68,0.0,0.12,0.26,0.66,0.87,0.09,0.68,0.56,0.5,0.38,0.21,0.14,0.2,0.27
rf_otz_exp2,teste,0.4148139412834694,0.081063085873591,0.1367604869166109,0.4550910217504432,0.1858351848729939,0.2837476145968343,0.2310511138069558,0.5139462366120623,0.3896776664803829,0.0540967479008214,0.1304872828845431,0.4648993695655979,0.3097107300297617,0.3246402210094457,0.1799236838553902,0.3024378181064215,0.1393371168605487,0.2976807013394124,0.3593125875201557,0.7566786981202349,0.3292040112497404,0.5045896954146879,0.2489529466367966,0.3433583473701038,0.1128646589202062,0.6721710823011237,0.149705197852649,0.4964176385366852,0.1094236426216153,0.4677620800934977,0.2249951260622832,0.4381951513175271,0.2723266729959655,0.8413756570074161,0.2716438168720689,0.4635468534968622,0.6158352824294744,0.3347289674832193,0.2222008676231713,0.7685599056016056,0.1034489164475062,0.4050591940138782,0.2275988620071278,0.1979679125378158,0.4174348964212296,0.2960900761252539,0.5078493522654639,0.4637815868200956,0.2617743589588239,0.5328583542242941,0.5186180351661287,0.1801268197158078,0.4555268861367507,0.4095696091033575,0.2273808019787769,0.6857392567083921,0.309561990968115,0.1040082365928457,0.065398233805768,0.5042240367214391,0.14717186680584,0.184858883841559,0.0709869278362429,0.5533517139989004,0.3271362783773191,0.1727456440321678,0.4861685903818205,0.5798748221833911,0.2790905144577674,0.6973860363004304,0.3535291908378128,0.2881076321916157,0.6610504680206534,0.4749660355501356,0.2869761071860927,0.0998474793851506,0.1194250160708661,0.6333096851996081,0.2752948463986358,0.2329046153824027,0.1182917354603494,0.2824818009765419,0.1439188070883646,0.245928573308074,0.5607726499518455,0.4424170332308931,0.8338732228984149,0.1348602992942235,0.27059163339034,0.410703411667193,0.3297000710647389,0.8037669676137696,0.7359330262583686,0.1224312864653293,0.4382869531086695,0.1608373976431888,0.4145658849399466,0.3776832501192631,0.1424231197141921,0.1395102260035038,0.2237506187294664,0.2456025592055004,0.3857061445665181,0.2757506917111332,0.4093580674253627,0.2679600859390078,0.2028537403311865,0.1546769339737404,0.2882259706897097,0.462049362863647,0.1762329486853956,0.1978467823250256,0.4593421462756763,0.2330965656278964,0.5724823407186422,0.1219844462995147,0.3200556248300004,0.2680086827646627,0.8114105933908511,0.4216703650384045,0.4334814999042172,0.2765187604369185,0.3077622934427164,0.4628827031759727,0.0830836172724081,0.8006143570628914,0.3294264598294116,0.5613484622626765,0.1192089588493697,0.3752286868441603,0.3030097545755017,0.6177216735663638,0.3443789057665029,0.6039131726228825,0.0491903896348506,0.0932911283586142,0.2041676410187584,0.5317089972455976,0.7678003103789819,0.0995983796940156,0.6868514744723445,0.4896187411871388,0.5342775397376419,0.396831730408218,0.3505726664681666,0.1674575715268704,0.2559537106541096,0.3064941175084206
svm_def_exp1,teste,0.6150776265194334,0.0405475762841358,0.1155319242078551,0.5629693714414501,0.1828549721408169,0.4869846866364397,0.0623668313057292,0.7231086034868138,0.2561253346930051,0.0573870072262013,0.0837447792587811,0.6503043260036205,0.2241322983599578,0.1784722843735058,0.176006905941947,0.3612210892370584,0.1171294401975514,0.0848676356864062,0.3931439859675642,0.9295963709799976,0.2539032144285832,0.5059410877533477,0.1423211895536289,0.3677146900051723,0.0951335277730358,0.8063250204027912,0.078548283841149,0.3815861107856932,0.0675208491685644,0.4777740036695388,0.0862822113050316,0.5,0.1125962530008387,0.9605140242217796,0.1633081717085987,0.460290511843286,0.763795550622392,0.4047219255430967,0.1034626363841271,0.8822328293894065,0.0666423359326199,0.3211380002434418,0.2855829717047111,0.255747490706237,0.7772895705002538,0.1892599021070125,0.4556181150536234,0.4558643125033557,0.206434635266168,0.743332006921417,0.3215817676661638,0.1089755821610458,0.4883966907683014,0.484524287451652,0.2359315021072701,0.6945421962077291,0.1356819072066593,0.037713422996583,0.1081353388757952,0.4556699745679097,0.0812205202741331,0.1251202535476883,0.1179169903196557,0.4266251745111182,0.2484468146324093,0.2833662866655331,0.7045159101984679,0.3050177933563976,0.179386929514792,0.9011454014689936,0.2148926817229772,0.273856377402075,0.930848932882266,0.4703098784167014,0.2066463048376453,0.0551835377772665,0.0850643988741391,0.9036362564147452,0.5470258844292001,0.1088552383070892,0.0668510379902318,0.1412986895170028,0.0816270421568049,0.254963846405087,0.6445110162103365,0.6160182472644834,0.9463178987328688,0.0829525532696555,0.1221840187592617,0.3930909924173904,0.2897615335969422,0.9484451317342008,0.8535355693440949,0.1063418066998606,0.449242872863218,0.1041801455785174,0.4011056001531153,0.463205446897099,0.0834290700572448,0.1547764813668342,0.1192778701434454,0.2842472457074886,0.2936341390474415,0.0592311008502058,0.3663507087509526,0.2977241293824217,0.1360965178800932,0.0645150632652128,0.1896889851715667,0.4101491117213819,0.1068329432272169,0.0951869526214111,0.7298235239014589,0.0726299834818189,0.8626132582381443,0.0886546328396199,0.292485303623086,0.2050891635137488,0.9486479731762228,0.5497532922930566,0.2562050724314759,0.2959166979216521,0.3767505732174158,0.6303089277074709,0.1389760853237079,0.9131849762137346,0.1411922046397998,0.785676315042928,0.0618057592413063,0.1976590520072947,0.1676080106020774,0.7874620960961112,0.1917955827972367,0.7999195803560364,0.0517337657320387,0.0892011642539644,0.149815161947022,0.4334250828970896,0.9132961377597584,0.0680916630184733,0.3690901922263926,0.5480019850017135,0.6879572531293879,0.5798649599798149,0.2772796498686088,0.0635629149470049,0.1343014884621354,0.1300677889726161
svm_otz_exp1,teste,0.63820170645176,0.0561008869743459,0.1176116712635702,0.5260392378964657,0.198885465629394,0.6232732069036,0.0862960043350426,0.5773973640867587,0.2594474643469001,0.051537511826842,0.0878595050053654,0.586628012992586,0.2454984586846554,0.1728520488319321,0.1560857332051732,0.3992096803239252,0.0935593773285127,0.1173007561936851,0.469061055370866,0.8995415441519925,0.1747862195117728,0.5850088132447083,0.1656832652340824,0.3702678670368446,0.1393285678415335,0.7453570765972642,0.0849622277433687,0.3676376985156661,0.0850273114390481,0.3551900178627909,0.0555870336303778,0.5476755625360206,0.1105551044565637,0.9250330383905812,0.1842188834624092,0.5,0.7022650930063321,0.4599183501759281,0.0636387504869505,0.8280860335950562,0.0802963109229894,0.1722636379055096,0.3332231184818119,0.2778830665637808,0.7622051442583349,0.1887776689559001,0.3052015994857653,0.5621647580638031,0.2224921060380787,0.7747481696794848,0.3315265741323279,0.1220674440924349,0.5306101368604157,0.5666148352900471,0.1590603580890149,0.5629836298425404,0.1330890230649093,0.0400421779007742,0.1288964784300726,0.4040153353999808,0.1400013052457679,0.1006400709613096,0.1594224880171518,0.4368121360379403,0.2465580336726051,0.384186558114324,0.709557612251711,0.2860564098568806,0.2179333232769477,0.8660384782031119,0.1318541962884335,0.3067093528490607,0.9263191095005672,0.4527293317372732,0.2668473569898154,0.0666487811848838,0.1017088781298131,0.8842817330712731,0.6183291032395906,0.1436640144155261,0.0714470496326957,0.1749050088271266,0.0803912689854699,0.1785844019526822,0.5623195012251061,0.4624063210133555,0.9182068077097704,0.0828787689557726,0.1456733136994424,0.4631366366318192,0.3321841873083755,0.9370540119559352,0.7791899301193688,0.0984027004594635,0.4068544002472555,0.1005274269117954,0.2667411716244405,0.4866073809481909,0.1220017481529965,0.205034350718208,0.0879699344414684,0.3508442826851909,0.3129380749624941,0.0614264799563326,0.3385117507566216,0.3614550364828199,0.1584490436656617,0.0737930597681306,0.2203634083167761,0.415491120008936,0.0893571835343366,0.1195578979282538,0.6729782873665976,0.0794077533617065,0.7842290720437651,0.0793961475153858,0.281479198442019,0.2526297805396884,0.9428387020081068,0.5134997725941278,0.2696921510814389,0.3195191743900616,0.4593245688223764,0.5881185464296372,0.1786012145176605,0.8828684199867465,0.1443665503460782,0.8188744106884241,0.0509364408398694,0.1415811369341391,0.2023854980120316,0.7162643179778707,0.1918899361423957,0.7205575698061493,0.0503218780810431,0.1148048086746156,0.1424859842141279,0.4880136076558228,0.9254832184968054,0.071063870890136,0.4101444524363037,0.5477079840888939,0.5253921137451824,0.4581605628668694,0.2203769729534636,0.0614519026794969,0.1512851006803997,0.1747742887898938
